call_id,path,top1_class,top1_idx,top1_prob,high_confidence,softmax_12
131211_1800_m5fm5_chunk_279,data/lab_cnn_training/held_out_844/patches/131211_1800_m5fm5_chunk_279_0483ms.png,Two steps,7,0.19501147,False,"[0.01349, 0.16248, 0.01743, 0.07262, 0.00414, 0.19227, 0.09767, 0.19501, 0.15216, 0.03499, 0.03712, 0.02062]"
131211_1800_m6fm6_chunk_022,data/lab_cnn_training/held_out_844/patches/131211_1800_m6fm6_chunk_022_1831ms.png,Down-FM,2,0.3189361,False,"[0.00061, 0.20273, 0.31894, 0.06953, 0.00361, 0.01259, 0.09119, 0.08936, 0.18367, 0.00489, 0.00715, 0.01572]"
131212_1000_m3fm4_chunk_025,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_025_0368ms.png,Step up,1,0.2985612,False,"[0.00135, 0.29856, 0.025, 0.07011, 0.0001, 0.02631, 0.01845, 0.05633, 0.21467, 0.0217, 0.24902, 0.01839]"
131212_1000_m3fm4_chunk_027,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_027_1170ms.png,Step down,8,0.5718234,False,"[0.00521, 0.01638, 0.00906, 0.02612, 0.00192, 0.09014, 0.05834, 0.16678, 0.57182, 0.00661, 0.00895, 0.03867]"
131212_1000_m3fm4_chunk_043,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_043_0334ms.png,Multi-steps,11,0.69707865,False,"[1e-05, 0.03201, 0.00082, 0.00082, 0.00014, 0.00204, 0.01183, 0.17306, 0.08012, 0.00177, 0.00031, 0.69708]"
131212_1000_m3fm4_chunk_043,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_043_0577ms.png,Flat,6,0.57564265,False,"[0.00048, 0.04294, 0.00841, 0.04876, 0.00347, 0.04595, 0.57564, 0.07897, 0.13325, 0.00546, 0.00283, 0.05384]"
131212_1000_m3fm4_chunk_043,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_043_0803ms.png,Step down,8,0.23781866,False,"[0.00456, 0.06543, 0.01267, 0.13319, 0.00519, 0.20726, 0.16482, 0.08948, 0.23782, 0.01424, 0.01569, 0.04966]"
131212_1000_m3fm4_chunk_050,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_050_0466ms.png,Flat,6,0.3779222,False,"[0.00358, 0.04369, 0.01731, 0.14854, 0.00809, 0.17289, 0.37792, 0.09429, 0.09974, 0.00829, 0.00953, 0.01612]"
131212_1000_m3fm4_chunk_052,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_052_1520ms.png,Step down,8,0.89843535,True,"[4e-05, 0.00453, 0.00224, 0.01875, 0.00039, 0.01956, 0.03043, 0.01322, 0.89844, 0.00074, 0.00045, 0.0112]"
131212_1000_m4fm3_chunk_043,data/lab_cnn_training/held_out_844/patches/131212_1000_m4fm3_chunk_043_0022ms.png,Two steps,7,0.23606162,False,"[0.0724, 0.15533, 0.1537, 0.09237, 0.00436, 0.01191, 0.14393, 0.23606, 0.08603, 0.02232, 0.01344, 0.00816]"
131212_1000_m4fm3_chunk_093,data/lab_cnn_training/held_out_844/patches/131212_1000_m4fm3_chunk_093_0824ms.png,Step down,8,0.44129544,False,"[0.00071, 0.05829, 0.00492, 0.03932, 0.00177, 0.19353, 0.1151, 0.06262, 0.4413, 0.01945, 0.02126, 0.04174]"
131212_1000_m6fm6_chunk_021,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_021_1434ms.png,Flat,6,0.7068896,False,"[0.00251, 0.01154, 0.01612, 0.13497, 0.00283, 0.09143, 0.70689, 0.00143, 0.00851, 0.00446, 0.01848, 0.00083]"
131212_1000_m6fm6_chunk_026,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_026_0022ms.png,Complex,9,0.39272597,False,"[2e-05, 0.02922, 0.0007, 0.00052, 0.00017, 0.08643, 0.00036, 0.17359, 0.05759, 0.39273, 0.25063, 0.00804]"
131212_1000_m6fm6_chunk_029,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_029_0022ms.png,Step down,8,0.71953154,False,"[0.00018, 0.00672, 0.00294, 0.0082, 0.00066, 0.21029, 0.01763, 0.01505, 0.71953, 0.00563, 0.00566, 0.0075]"
131212_1000_m6fm6_chunk_074,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_074_1725ms.png,Step down,8,0.44164506,False,"[0.00053, 0.01511, 0.00213, 0.03209, 0.00133, 0.17676, 0.11105, 0.10534, 0.44165, 0.02683, 0.01194, 0.07524]"
131212_1000_m6fm6_chunk_076,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_076_0274ms.png,Up-FM,5,0.48083997,False,"[0.00128, 0.01335, 0.00237, 0.02606, 0.00216, 0.48084, 0.08198, 0.0933, 0.23089, 0.03185, 0.0193, 0.01663]"
131212_1000_m6fm6_chunk_076,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_076_1422ms.png,Step down,8,0.43916434,False,"[0.00082, 0.06341, 0.00126, 0.01768, 0.00066, 0.15809, 0.13322, 0.14263, 0.43916, 0.00296, 0.00253, 0.03759]"
131217_1400_m2fm4_chunk_136,data/lab_cnn_training/held_out_844/patches/131217_1400_m2fm4_chunk_136_0415ms.png,Step down,8,0.69740254,False,"[0.00112, 0.00861, 0.00229, 0.01711, 0.00059, 0.09331, 0.05648, 0.07269, 0.6974, 0.00257, 0.00246, 0.04535]"
131217_1400_m3fm2_chunk_290,data/lab_cnn_training/held_out_844/patches/131217_1400_m3fm2_chunk_290_1870ms.png,Short,3,0.5416169,False,"[0.09097, 0.01715, 0.0631, 0.54162, 0.00477, 0.07247, 0.12999, 0.00625, 0.00936, 0.01505, 0.048, 0.00127]"
131217_1400_m4fm3_chunk_051,data/lab_cnn_training/held_out_844/patches/131217_1400_m4fm3_chunk_051_0022ms.png,Up-FM,5,0.36225307,False,"[0.06039, 0.09266, 0.01729, 0.08577, 0.00592, 0.36225, 0.33305, 0.0114, 0.01652, 0.00502, 0.00863, 0.00111]"
131217_1400_m4fm3_chunk_051,data/lab_cnn_training/held_out_844/patches/131217_1400_m4fm3_chunk_051_0180ms.png,Step down,8,0.6767124,False,"[0.00029, 0.00597, 0.00339, 0.0162, 0.00041, 0.08466, 0.07311, 0.09678, 0.67671, 0.00232, 0.00162, 0.03853]"
131217_1400_m5fm5_chunk_149,data/lab_cnn_training/held_out_844/patches/131217_1400_m5fm5_chunk_149_0022ms.png,Up-FM,5,0.37872347,False,"[1e-05, 0.07804, 0.00035, 0.0005, 9e-05, 0.37872, 0.13313, 0.16584, 0.23721, 0.00038, 0.00046, 0.00526]"
131218_1000_m2fm2_chunk_016,data/lab_cnn_training/held_out_844/patches/131218_1000_m2fm2_chunk_016_0688ms.png,Step up,1,0.65582925,False,"[0.00796, 0.65583, 0.03675, 0.01788, 0.00187, 0.0307, 0.07858, 0.11414, 0.03397, 0.00374, 0.0127, 0.00589]"
131218_1000_m2fm2_chunk_126,data/lab_cnn_training/held_out_844/patches/131218_1000_m2fm2_chunk_126_1737ms.png,Flat,6,0.4394337,False,"[0.00229, 0.08043, 0.01007, 0.17301, 0.00069, 0.0798, 0.43943, 0.05724, 0.14298, 0.00152, 0.0047, 0.00782]"
131210_1000_m4fm1_chunk_266,data/lab_cnn_training/held_out_844/patches/131210_1000_m4fm1_chunk_266_0914ms.png,Down-FM,2,0.6956525,False,"[0.00037, 0.02095, 0.69565, 0.17784, 0.00097, 0.00176, 0.07909, 0.0018, 0.01152, 0.0007, 0.0091, 0.00025]"
131204_1400_m6fm6_chunk_300,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_300_1452ms.png,Down-FM,2,0.42059216,False,"[0.01792, 0.03051, 0.42059, 0.34471, 0.01405, 0.01771, 0.03821, 0.00602, 0.04291, 0.02082, 0.04363, 0.00291]"
131205_1000_m6fm6_chunk_112,data/lab_cnn_training/held_out_844/patches/131205_1000_m6fm6_chunk_112_0837ms.png,Short,3,0.7774246,False,"[0.00075, 0.00833, 0.06164, 0.77742, 0.00055, 0.00098, 0.14296, 0.00124, 0.00498, 0.00026, 0.0006, 0.00028]"
131208_1000_m4fm4_chunk_161,data/lab_cnn_training/held_out_844/patches/131208_1000_m4fm4_chunk_161_1311ms.png,Down-FM,2,0.89289266,True,"[0.00015, 0.01722, 0.89289, 0.01389, 0.00243, 0.00095, 0.06548, 0.00147, 0.00111, 0.00078, 0.00353, 8e-05]"
131204_1400_m5fm5_chunk_021,data/lab_cnn_training/held_out_844/patches/131204_1400_m5fm5_chunk_021_0965ms.png,Reverse Chevron,10,0.8891814,True,"[4e-05, 0.01636, 0.00527, 0.00442, 8e-05, 0.01012, 0.00121, 0.0011, 0.00938, 0.06143, 0.88918, 0.00141]"
131208_1000_m6fm6_chunk_175,data/lab_cnn_training/held_out_844/patches/131208_1000_m6fm6_chunk_175_1541ms.png,Reverse Chevron,10,0.9016298,True,"[1e-05, 0.02534, 0.00229, 8e-05, 1e-05, 0.00062, 5e-05, 0.00142, 0.00137, 0.06618, 0.90163, 0.00101]"
131204_1400_m4fm4_chunk_170,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_170_0432ms.png,Short,3,0.72857434,False,"[0.02715, 0.00746, 0.02142, 0.72857, 0.00173, 0.02487, 0.0859, 0.00652, 0.07351, 0.0045, 0.01394, 0.00441]"
131204_1800_m5fm5_chunk_027,data/lab_cnn_training/held_out_844/patches/131204_1800_m5fm5_chunk_027_1050ms.png,Flat,6,0.3131744,False,"[0.0004, 0.21083, 0.25091, 0.02654, 0.01043, 0.01141, 0.31317, 0.04618, 0.0473, 0.0354, 0.03898, 0.00844]"
131204_1400_m2fm2_chunk_237,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_237_1797ms.png,Flat,6,0.60721296,False,"[0.00177, 0.01433, 0.09768, 0.02671, 0.03381, 0.13735, 0.60721, 0.00214, 0.00507, 0.04556, 0.02744, 0.00092]"
131205_1000_m6fm6_chunk_027,data/lab_cnn_training/held_out_844/patches/131205_1000_m6fm6_chunk_027_0231ms.png,Short,3,0.59908503,False,"[0.00643, 0.00534, 0.00775, 0.59909, 0.0012, 0.02294, 0.34576, 0.00152, 0.00767, 0.00062, 0.00125, 0.00043]"
131210_1000_m3fm2_chunk_050,data/lab_cnn_training/held_out_844/patches/131210_1000_m3fm2_chunk_050_1827ms.png,Short,3,0.4696871,False,"[0.00229, 0.21924, 0.01101, 0.46969, 0.00066, 0.02014, 0.20663, 0.03769, 0.02048, 0.00113, 0.00415, 0.00689]"
131205_1800_m4fm4_chunk_020,data/lab_cnn_training/held_out_844/patches/131205_1800_m4fm4_chunk_020_0940ms.png,Down-FM,2,0.88390905,True,"[0.0004, 0.06579, 0.88391, 0.0241, 0.00675, 0.00057, 0.01057, 0.00126, 0.0026, 0.0012, 0.00278, 7e-05]"
131204_1800_m6fm6_chunk_172,data/lab_cnn_training/held_out_844/patches/131204_1800_m6fm6_chunk_172_0846ms.png,Short,3,0.5424631,False,"[0.00099, 0.00972, 0.01778, 0.54246, 0.00021, 0.00163, 0.4204, 0.00207, 0.00352, 0.00021, 0.0008, 0.0002]"
131204_1400_m3fm3_chunk_052,data/lab_cnn_training/held_out_844/patches/131204_1400_m3fm3_chunk_052_0940ms.png,Down-FM,2,0.866844,True,"[0.00015, 0.08341, 0.86684, 0.01099, 0.00268, 0.00056, 0.00602, 0.00492, 0.00191, 0.00426, 0.01814, 0.00013]"
131218_1000_m1fm1_chunk_032,data/lab_cnn_training/held_out_844/patches/131218_1000_m1fm1_chunk_032_0624ms.png,Reverse Chevron,10,0.90576565,True,"[7e-05, 0.04834, 0.01669, 0.00384, 5e-05, 0.00954, 0.00349, 0.00069, 0.00179, 0.00956, 0.90577, 0.00017]"
131218_1000_m6fm6_chunk_012,data/lab_cnn_training/held_out_844/patches/131218_1000_m6fm6_chunk_012_1720ms.png,Down-FM,2,0.40392828,False,"[0.00335, 0.05167, 0.40393, 0.18937, 0.00208, 0.03433, 0.14702, 0.00262, 0.02483, 0.00719, 0.13271, 0.0009]"
131204_1400_m1fm1_chunk_090,data/lab_cnn_training/held_out_844/patches/131204_1400_m1fm1_chunk_090_1938ms.png,Flat,6,0.5520752,False,"[0.07953, 0.0239, 0.06146, 0.1224, 0.00951, 0.07821, 0.55208, 0.00928, 0.01857, 0.01673, 0.02468, 0.00366]"
131211_1800_m1fm4_chunk_087,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_087_1324ms.png,Flat,6,0.7876485,False,"[0.00133, 0.00944, 0.02008, 0.01874, 0.01144, 0.10866, 0.78765, 0.00284, 0.00305, 0.01752, 0.01859, 0.00069]"
131204_1800_m6fm6_chunk_016,data/lab_cnn_training/held_out_844/patches/131204_1800_m6fm6_chunk_016_1178ms.png,Reverse Chevron,10,0.5907282,False,"[2e-05, 0.0219, 0.09005, 0.00204, 0.00064, 0.00083, 0.00156, 0.00103, 0.00051, 0.29032, 0.59073, 0.00036]"
131218_1000_m2fm2_chunk_192,data/lab_cnn_training/held_out_844/patches/131218_1000_m2fm2_chunk_192_1908ms.png,Short,3,0.63405573,False,"[0.06511, 0.0147, 0.02633, 0.63406, 0.00344, 0.0326, 0.17949, 0.00656, 0.02335, 0.00342, 0.00859, 0.00235]"
131211_1800_m2fm3_chunk_160,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_160_1225ms.png,Complex,9,0.6763693,False,"[7e-05, 0.08729, 0.07192, 0.00182, 0.02097, 0.00325, 0.08469, 0.01348, 0.0009, 0.67637, 0.03766, 0.00158]"
131212_1000_m2fm3_chunk_069,data/lab_cnn_training/held_out_844/patches/131212_1000_m2fm3_chunk_069_0142ms.png,Complex,9,0.913077,True,"[1e-05, 0.00567, 0.00142, 0.0001, 0.00023, 0.00031, 5e-05, 0.00467, 0.00111, 0.91308, 0.07129, 0.00205]"
131212_1000_m1fm2_chunk_019,data/lab_cnn_training/held_out_844/patches/131212_1000_m1fm2_chunk_019_1511ms.png,Reverse Chevron,10,0.4194709,False,"[0.00017, 0.35193, 0.05915, 0.00203, 0.0014, 0.00761, 0.00962, 0.01721, 0.00209, 0.12838, 0.41947, 0.00093]"
131212_1000_m3fm4_chunk_022,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_022_1571ms.png,Reverse Chevron,10,0.4201711,False,"[0.00012, 0.04169, 0.00082, 0.00332, 0.00026, 0.30221, 0.00923, 0.03015, 0.06051, 0.1231, 0.42017, 0.00842]"
131211_1000_m4fm2_chunk_159,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_159_0022ms.png,Reverse Chevron,10,0.4115187,False,"[0.0058, 0.011, 0.01063, 0.06977, 0.00266, 0.38335, 0.02208, 0.00105, 0.00744, 0.0741, 0.41152, 0.00059]"
131205_1000_m6fm6_chunk_066,data/lab_cnn_training/held_out_844/patches/131205_1000_m6fm6_chunk_066_1302ms.png,Reverse Chevron,10,0.40705076,False,"[0.00015, 0.25314, 0.00947, 0.02036, 0.00023, 0.05609, 0.04866, 0.04145, 0.04326, 0.10115, 0.40705, 0.01899]"
131208_1000_m3fm3_chunk_016,data/lab_cnn_training/held_out_844/patches/131208_1000_m3fm3_chunk_016_0581ms.png,Complex,9,0.66719055,False,"[0.0, 0.05076, 0.00019, 6e-05, 0.0003, 0.00038, 0.00013, 0.20461, 0.00195, 0.66719, 0.00357, 0.07087]"
131211_1800_m3fm1_chunk_016,data/lab_cnn_training/held_out_844/patches/131211_1800_m3fm1_chunk_016_0274ms.png,Flat,6,0.57817286,False,"[0.00037, 0.20595, 0.01428, 0.014, 0.00109, 0.04837, 0.57817, 0.03453, 0.01234, 0.02378, 0.05318, 0.01395]"
131204_1800_m2fm2_chunk_015,data/lab_cnn_training/held_out_844/patches/131204_1800_m2fm2_chunk_015_0876ms.png,Complex,9,0.5220941,False,"[5e-05, 0.15264, 0.01274, 0.00436, 0.00414, 0.03687, 0.02827, 0.02967, 0.02637, 0.52209, 0.12051, 0.06228]"
131210_1000_m5fm5_chunk_034,data/lab_cnn_training/held_out_844/patches/131210_1000_m5fm5_chunk_034_0799ms.png,Up-FM,5,0.37143576,False,"[0.00061, 0.05417, 0.0011, 0.09219, 0.00074, 0.37144, 0.11529, 0.13926, 0.19156, 0.0042, 0.00738, 0.02207]"
131204_1400_m6fm6_chunk_295,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_295_1934ms.png,Flat,6,0.59188485,False,"[0.01651, 0.00593, 0.20771, 0.12135, 0.02343, 0.01467, 0.59188, 0.00279, 0.00937, 0.00394, 0.00173, 0.00069]"
131210_1000_m6fm6_chunk_059,data/lab_cnn_training/held_out_844/patches/131210_1000_m6fm6_chunk_059_0163ms.png,Short,3,0.27127108,False,"[0.13311, 0.08234, 0.14422, 0.27127, 0.02155, 0.07647, 0.06163, 0.01932, 0.13583, 0.02306, 0.02632, 0.00487]"
131204_1400_m2fm2_chunk_049,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_049_0927ms.png,Short,3,0.8160085,False,"[0.01808, 0.03095, 0.07772, 0.81601, 0.001, 0.00707, 0.01347, 0.00226, 0.02835, 0.00048, 0.00413, 0.00049]"
131211_1000_m4fm2_chunk_200,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_200_1524ms.png,Short,3,0.8638045,True,"[0.00328, 0.00708, 0.00466, 0.8638, 0.00024, 0.0029, 0.10384, 0.00182, 0.0109, 0.00013, 0.00043, 0.00092]"
131210_1000_m4fm1_chunk_056,data/lab_cnn_training/held_out_844/patches/131210_1000_m4fm1_chunk_056_1400ms.png,Short,3,0.23025973,False,"[0.07149, 0.06683, 0.05309, 0.23026, 0.00989, 0.11146, 0.11621, 0.01074, 0.04516, 0.07525, 0.19207, 0.01757]"
131210_1000_m6fm6_chunk_060,data/lab_cnn_training/held_out_844/patches/131210_1000_m6fm6_chunk_060_1494ms.png,Down-FM,2,0.82401866,False,"[0.00093, 0.10168, 0.82402, 0.00325, 0.00076, 0.00042, 0.00322, 0.00286, 0.0472, 0.00413, 0.01092, 0.00061]"
131204_1400_m6fm6_chunk_014,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_014_0752ms.png,Down-FM,2,0.5590314,False,"[0.01641, 0.01694, 0.55903, 0.27983, 0.00918, 0.00778, 0.0183, 0.00401, 0.04567, 0.0146, 0.02566, 0.00259]"
131205_1400_m2fm2_chunk_064,data/lab_cnn_training/held_out_844/patches/131205_1400_m2fm2_chunk_064_0517ms.png,Reverse Chevron,10,0.7298723,False,"[0.00029, 0.18021, 0.02267, 0.01385, 7e-05, 0.01678, 0.00163, 0.00522, 0.01528, 0.01167, 0.72987, 0.00246]"
131205_1400_m3fm3_chunk_174,data/lab_cnn_training/held_out_844/patches/131205_1400_m3fm3_chunk_174_1080ms.png,Down-FM,2,0.42618853,False,"[0.00222, 0.07211, 0.42619, 0.0466, 0.003, 0.01557, 0.03831, 0.00503, 0.06304, 0.02339, 0.30282, 0.00172]"
131204_1400_m2fm2_chunk_026,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_026_0483ms.png,Down-FM,2,0.98127985,True,"[0.0, 0.00613, 0.98128, 0.00091, 0.00028, 2e-05, 0.01057, 9e-05, 0.00023, 7e-05, 0.00039, 1e-05]"
131205_1000_m1fm1_chunk_016,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_016_0022ms.png,Up-FM,5,0.40194216,False,"[0.02588, 0.00181, 0.00679, 0.20551, 0.00932, 0.40194, 0.33391, 0.00074, 0.00744, 0.00327, 0.00314, 0.00025]"
131204_1400_m2fm2_chunk_086,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_086_0312ms.png,Reverse Chevron,10,0.56988686,False,"[7e-05, 0.19727, 0.03857, 0.00378, 0.00022, 0.00336, 0.00443, 0.01566, 0.01006, 0.1449, 0.56989, 0.0118]"
131204_1400_m2fm2_chunk_230,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_230_0730ms.png,Reverse Chevron,10,0.36666054,False,"[0.00034, 0.22207, 0.00992, 0.01213, 0.00095, 0.01964, 0.01179, 0.01964, 0.01085, 0.3139, 0.36666, 0.01211]"
131204_1800_m2fm2_chunk_021,data/lab_cnn_training/held_out_844/patches/131204_1800_m2fm2_chunk_021_0103ms.png,Step up,1,0.42236456,False,"[3e-05, 0.42236, 0.00157, 0.00078, 1e-05, 0.00235, 0.00737, 0.09235, 0.09751, 0.02293, 0.04082, 0.31191]"
131204_1400_m5fm5_chunk_102,data/lab_cnn_training/held_out_844/patches/131204_1400_m5fm5_chunk_102_0782ms.png,Flat,6,0.67884856,False,"[2e-05, 0.14801, 0.00261, 0.00502, 6e-05, 0.0836, 0.67885, 0.0318, 0.02882, 0.00192, 0.01413, 0.00515]"
131218_1000_m1fm1_chunk_030,data/lab_cnn_training/held_out_844/patches/131218_1000_m1fm1_chunk_030_1341ms.png,Up-FM,5,0.91461426,True,"[0.00095, 0.00373, 0.00031, 0.04259, 0.00057, 0.91461, 0.01283, 0.00075, 0.01993, 0.00073, 0.00273, 0.00027]"
131211_1800_m3fm1_chunk_122,data/lab_cnn_training/held_out_844/patches/131211_1800_m3fm1_chunk_122_0914ms.png,Step up,1,0.43335456,False,"[0.00012, 0.43335, 0.01739, 0.00286, 0.00334, 0.00031, 0.00593, 0.09651, 0.00214, 0.39675, 0.00868, 0.03261]"
131208_1000_m1fm1_chunk_020,data/lab_cnn_training/held_out_844/patches/131208_1000_m1fm1_chunk_020_0044ms.png,Up-FM,5,0.50283515,False,"[0.0149, 0.01524, 0.00844, 0.23394, 0.0282, 0.50284, 0.13677, 0.00683, 0.01975, 0.02346, 0.00796, 0.00166]"
131205_1000_m5fm5_chunk_021,data/lab_cnn_training/held_out_844/patches/131205_1000_m5fm5_chunk_021_0863ms.png,Flat,6,0.9608901,True,"[5e-05, 0.01055, 0.01283, 0.00521, 0.00052, 0.00773, 0.96089, 0.00074, 0.0004, 0.00023, 0.00079, 5e-05]"
131205_1400_m3fm3_chunk_021,data/lab_cnn_training/held_out_844/patches/131205_1400_m3fm3_chunk_021_1601ms.png,Down-FM,2,0.7296852,False,"[2e-05, 0.04309, 0.72969, 0.01192, 0.00024, 0.00029, 0.00016, 0.00043, 0.00182, 0.01237, 0.19987, 0.0001]"
131218_1000_m2fm2_chunk_279,data/lab_cnn_training/held_out_844/patches/131218_1000_m2fm2_chunk_279_0419ms.png,Flat,6,0.87183464,True,"[0.00029, 0.00637, 0.00259, 0.05557, 0.00056, 0.045, 0.87183, 0.00261, 0.00927, 0.00153, 0.00339, 0.00099]"
131211_1000_m4fm2_chunk_021,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_021_0995ms.png,Short,3,0.43129778,False,"[0.00718, 0.01637, 0.17599, 0.4313, 0.00518, 0.00618, 0.33859, 0.00259, 0.00543, 0.00357, 0.00678, 0.00084]"
131205_1400_m5fm5_chunk_021,data/lab_cnn_training/held_out_844/patches/131205_1400_m5fm5_chunk_021_0474ms.png,Flat,6,0.4398734,False,"[0.00091, 0.0118, 0.36868, 0.16955, 0.00156, 0.00193, 0.43987, 0.00096, 0.00146, 0.00073, 0.00246, 0.0001]"
131205_1400_m3fm3_chunk_021,data/lab_cnn_training/held_out_844/patches/131205_1400_m3fm3_chunk_021_0957ms.png,Short,3,0.7884634,False,"[0.00051, 0.00878, 0.02736, 0.78846, 0.00032, 0.00148, 0.1683, 0.00097, 0.00096, 0.00066, 0.00205, 0.00015]"
131204_1400_m1fm1_chunk_103,data/lab_cnn_training/held_out_844/patches/131204_1400_m1fm1_chunk_103_0726ms.png,Noise,0,0.7350395,False,"[0.73504, 0.00718, 0.0135, 0.12208, 0.00744, 0.03595, 0.0478, 0.00393, 0.02022, 0.00228, 0.00333, 0.00125]"
131204_1400_m2fm2_chunk_105,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_105_0022ms.png,Flat,6,0.44164503,False,"[0.03909, 0.0148, 0.03767, 0.33245, 0.00304, 0.09492, 0.44165, 0.01082, 0.01739, 0.00191, 0.00492, 0.00135]"
131205_1800_m5fm5_chunk_018,data/lab_cnn_training/held_out_844/patches/131205_1800_m5fm5_chunk_018_0675ms.png,Short,3,0.96434075,True,"[6e-05, 0.00156, 0.01264, 0.96434, 3e-05, 9e-05, 0.0209, 7e-05, 0.00025, 1e-05, 5e-05, 1e-05]"
131211_1800_m1fm4_chunk_108,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_108_0556ms.png,Short,3,0.49065506,False,"[0.00584, 0.00319, 0.00435, 0.49066, 0.0013, 0.04828, 0.37479, 0.00336, 0.06326, 0.00103, 0.0024, 0.00155]"
131205_1000_m5fm5_chunk_021,data/lab_cnn_training/held_out_844/patches/131205_1000_m5fm5_chunk_021_0287ms.png,Down-FM,2,0.37920898,False,"[0.00214, 0.0222, 0.37921, 0.32013, 0.00222, 0.00367, 0.26091, 0.0007, 0.00149, 0.00115, 0.00602, 0.00016]"
131211_1000_m5fm5_chunk_119,data/lab_cnn_training/held_out_844/patches/131211_1000_m5fm5_chunk_119_0129ms.png,Noise,0,0.40568286,False,"[0.40568, 0.03862, 0.05485, 0.15117, 0.0078, 0.09277, 0.14935, 0.03542, 0.0398, 0.00675, 0.01432, 0.00347]"
131211_1800_m4fm2_chunk_078,data/lab_cnn_training/held_out_844/patches/131211_1800_m4fm2_chunk_078_1174ms.png,Down-FM,2,0.41837,False,"[0.00063, 0.14839, 0.41837, 0.02612, 0.00494, 0.00392, 0.27565, 0.07022, 0.00595, 0.02344, 0.01881, 0.00356]"
131204_1400_m1fm1_chunk_083,data/lab_cnn_training/held_out_844/patches/131204_1400_m1fm1_chunk_083_1409ms.png,Up-FM,5,0.7946688,False,"[0.00068, 0.08766, 0.00104, 0.01626, 0.00386, 0.79467, 0.05834, 0.00963, 0.00968, 0.00878, 0.00836, 0.00104]"
131204_1400_m1fm1_chunk_061,data/lab_cnn_training/held_out_844/patches/131204_1400_m1fm1_chunk_061_1789ms.png,Reverse Chevron,10,0.93561393,True,"[2e-05, 0.01431, 0.00352, 0.00121, 3e-05, 0.00757, 0.00098, 0.00036, 0.00091, 0.03525, 0.93561, 0.00022]"
131204_1400_m3fm3_chunk_039,data/lab_cnn_training/held_out_844/patches/131204_1400_m3fm3_chunk_039_0961ms.png,Reverse Chevron,10,0.80857575,False,"[0.0, 0.0077, 0.00043, 1e-05, 0.0, 4e-05, 0.0, 0.00046, 0.00018, 0.18231, 0.80858, 0.00029]"
131204_1400_m4fm4_chunk_047,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_047_1669ms.png,Flat,6,0.8797588,True,"[2e-05, 0.04028, 0.02301, 0.04403, 0.00014, 0.00033, 0.87976, 0.00818, 0.00232, 8e-05, 0.00018, 0.00166]"
131204_1400_m6fm6_chunk_194,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_194_1900ms.png,Step down,8,0.31340516,False,"[0.00069, 0.05677, 0.04074, 0.15718, 0.00061, 0.15932, 0.07054, 0.09494, 0.31341, 0.01203, 0.08283, 0.01093]"
131204_1400_m3fm3_chunk_042,data/lab_cnn_training/held_out_844/patches/131204_1400_m3fm3_chunk_042_0888ms.png,Flat,6,0.9228279,True,"[1e-05, 0.00914, 0.00127, 0.00921, 0.00028, 0.02173, 0.92283, 0.01693, 0.01451, 0.00066, 0.0005, 0.00294]"
