source_file,row,make,model,engine,filter_type,csv_oem,status,corrected_oem,error_type,verification_source,notes
filter_specs.csv,126,Mercedes-Benz,GLA,M282,oil_filter,282 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,mbparts.mbusa.com lists 270-180-01-09 for 2014-2025 including W177 A-Class,M282 (1.3L turbo) shares oil filter with M270/M274 family. LLM fabricated '282' prefix matching engine code.
filter_specs.csv,126,Mercedes-Benz,GLA,M282,air_filter,177 094 02 05,WRONG_CORRECTED,282 094 00 04,wrong_prefix_and_suffix,"eBay.co.uk genuine OEM listing (A2820940004), fmic.eu, classicparts.mbusa.com (177-094-01-00 is for M270 in W177)","M282 air filter is A 282 094 00 04. LLM used '177' (chassis code for A-Class) instead of '282' (engine code). Note: 177 094 01 00 EXISTS but that's for the M270 engine in W177, not M282."
filter_specs.csv,126,Mercedes-Benz,GLA,M282,cabin_filter,177 830 00 00,NEEDS_DEALER_CHECK,,fabricated_variant,Amazon lists A2820940004 for W177/W247/C118/X243 but that's the AIR filter. Cabin filter for W177 platform not clearly confirmed.,LLM generated plausible '177 830 00 00' but this doesn't exist. The W177/W247 platform cabin filter real number needs dealer verification. Web sources suggest various numbers but no clear consensus.
filter_specs.csv,127,Mercedes-Benz,GLC,M274,oil_filter,274 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,"mbparts.mbusa.com (2014-2025 vehicles), classicparts.mbusa.com, Spareto confirmed",M274 uses the same oil filter housing as M270. The LLM fabricated '274' prefix matching the engine code instead of the actual '270' prefix. Also wrong variant: '00 09' should be '01 09'.
filter_specs.csv,127,Mercedes-Benz,GLC,M274,air_filter,274 094 01 04,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,127,Mercedes-Benz,GLC,M274,cabin_filter,253 835 02 47,WRONG_CORRECTED,166 830 02 18,wrong_number_entirely,"eBay genuine OEM listing (A1668300218 for W253 GLC/W205 C-Class), mbparts.mbusa.com, mbdirectparts.com","GLC W253 uses A 166 830 02 18 for cabin filter (shared with GLE/GLS platform). The CSV number '253 835 02 47' is completely fabricated - wrong prefix, group, and variant."
filter_specs.csv,128,Peugeot,208,EB2,oil_filter,1109.CK,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,128,Peugeot,208,EB2,air_filter,1444.TT,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,128,Peugeot,208,EB2,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,129,Peugeot,208,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,129,Peugeot,208,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,129,Peugeot,208,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,130,Peugeot,2008,EB2DT,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,130,Peugeot,2008,EB2DT,air_filter,9802348680,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,130,Peugeot,2008,EB2DT,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,131,Peugeot,308,EP6,oil_filter,1109.CK,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,131,Peugeot,308,EP6,air_filter,1444.VZ,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,131,Peugeot,308,EP6,cabin_filter,6479.C2,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,132,Peugeot,3008,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,132,Peugeot,3008,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,132,Peugeot,3008,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,133,Peugeot,3008,DV5,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,133,Peugeot,3008,DV5,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,133,Peugeot,3008,DV5,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,134,Peugeot,5008,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,134,Peugeot,5008,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,134,Peugeot,5008,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,135,Citroen,C3,EB2,oil_filter,1109.CK,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,135,Citroen,C3,EB2,air_filter,1444.TT,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,135,Citroen,C3,EB2,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,136,Citroen,C3,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,136,Citroen,C3,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,136,Citroen,C3,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,137,Citroen,C4,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,137,Citroen,C4,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,137,Citroen,C4,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,138,Citroen,C5 Aircross,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,138,Citroen,C5 Aircross,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,138,Citroen,C5 Aircross,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,139,Citroen,Berlingo,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,139,Citroen,Berlingo,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,139,Citroen,Berlingo,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,140,Renault,Clio,H5F,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,140,Renault,Clio,H5F,air_filter,165461599R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,140,Renault,Clio,H5F,cabin_filter,272772835R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,141,Renault,Clio,H5H,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,141,Renault,Clio,H5H,air_filter,165468187R,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,141,Renault,Clio,H5H,cabin_filter,272772835R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,142,Renault,Captur,H5F,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,142,Renault,Captur,H5F,air_filter,165461599R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,142,Renault,Captur,H5F,cabin_filter,272772835R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,143,Renault,Captur,H5H,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,143,Renault,Captur,H5H,air_filter,165468187R,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,143,Renault,Captur,H5H,cabin_filter,272772835R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,144,Renault,Megane,H5H,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,144,Renault,Megane,H5H,air_filter,165468187R,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,144,Renault,Megane,H5H,cabin_filter,272773016R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,145,Renault,Kadjar,H5H,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,145,Renault,Kadjar,H5H,air_filter,165468187R,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,145,Renault,Kadjar,H5H,cabin_filter,272775374R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,146,Renault,Koleos,M5P,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,146,Renault,Koleos,M5P,air_filter,16546-00QAU,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,146,Renault,Koleos,M5P,cabin_filter,27277-00Q0A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,147,Fiat,500,312A2.000,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,147,Fiat,500,312A2.000,air_filter,55192012,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,147,Fiat,500,312A2.000,cabin_filter,77366065,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,148,Fiat,Panda,312A2.000,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,148,Fiat,Panda,312A2.000,air_filter,55192012,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,148,Fiat,Panda,312A2.000,cabin_filter,77366065,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,149,Fiat,Tipo,55263624,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,149,Fiat,Tipo,55263624,air_filter,52081805,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,149,Fiat,Tipo,55263624,cabin_filter,77367456,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,150,Fiat,500X,55263624,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,150,Fiat,500X,55263624,air_filter,52081805,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,150,Fiat,500X,55263624,cabin_filter,77367456,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,151,Subaru,XV,FB20,oil_filter,15208-AA160,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,151,Subaru,XV,FB20,air_filter,16546-AA12A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,151,Subaru,XV,FB20,cabin_filter,72880-FL000,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,152,Subaru,Forester,FB25,oil_filter,15208-AA160,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,152,Subaru,Forester,FB25,air_filter,16546-AA12A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,152,Subaru,Forester,FB25,cabin_filter,72880-FL000,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,153,Subaru,Outback,FB25,oil_filter,15208-AA160,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,153,Subaru,Outback,FB25,air_filter,16546-AA12A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,153,Subaru,Outback,FB25,cabin_filter,72880-FL000,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,154,Subaru,Impreza,FB20,oil_filter,15208-AA160,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,154,Subaru,Impreza,FB20,air_filter,16546-AA12A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,154,Subaru,Impreza,FB20,cabin_filter,72880-FL000,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,155,Ford,Focus,M8DA,oil_filter,1883037,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,155,Ford,Focus,M8DA,air_filter,F1F1-9601-BC,LIKELY_FABRICATED,,Not found in any source,,Ford Focus air filter. Not found in any source.
filter_specs.csv,155,Ford,Focus,M8DA,cabin_filter,F1FZ-19N619-AB,LIKELY_FABRICATED,,Not found in any source,,Not found.
filter_specs.csv,156,Ford,Focus,XTDA,oil_filter,1883037,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,156,Ford,Focus,XTDA,air_filter,F1F1-9601-BC,LIKELY_FABRICATED,,Not found in any source,,Ford Focus air filter. Not found in any source.
filter_specs.csv,156,Ford,Focus,XTDA,cabin_filter,F1FZ-19N619-AB,LIKELY_FABRICATED,,Not found in any source,,Not found.
filter_specs.csv,157,Ford,Fiesta,M1JE,oil_filter,1883037,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,157,Ford,Fiesta,M1JE,air_filter,C1B1-9601-AB,LIKELY_FABRICATED,CN1Z-9601-A,wrong_prefix,ford.oempartsonline.com,Ford Fiesta MK8 air filter. Real is CN1Z-9601-A.
filter_specs.csv,157,Ford,Fiesta,M1JE,cabin_filter,1743587,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,158,Ford,Kuga,M8MA,oil_filter,1883037,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,158,Ford,Kuga,M8MA,air_filter,F1F1-9601-BC,LIKELY_FABRICATED,,Not found in any source,,Ford Focus air filter. Not found in any source.
filter_specs.csv,158,Ford,Kuga,M8MA,cabin_filter,1776360,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,159,Ford,EcoSport,M1JE,oil_filter,1883037,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,159,Ford,EcoSport,M1JE,air_filter,C1B1-9601-AB,LIKELY_FABRICATED,CN1Z-9601-A,wrong_prefix,ford.oempartsonline.com,Ford Fiesta MK8 air filter. Real is CN1Z-9601-A.
filter_specs.csv,159,Ford,EcoSport,M1JE,cabin_filter,1743587,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,160,Ford,Puma,B7JA,oil_filter,1883037,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,160,Ford,Puma,B7JA,air_filter,LX6Z-9601-A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,160,Ford,Puma,B7JA,cabin_filter,LX6Z-19N619-B,LIKELY_FABRICATED,,Not found in any source,,Not found.
filter_specs.csv,161,Seat,Ibiza,CWVA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,161,Seat,Ibiza,CWVA,air_filter,6C0 129 620,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,161,Seat,Ibiza,CWVA,cabin_filter,6R0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,162,Seat,Ibiza,DKRF,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,162,Seat,Ibiza,DKRF,air_filter,04C 129 620 C,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,162,Seat,Ibiza,DKRF,cabin_filter,2Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,163,Seat,Leon,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,163,Seat,Leon,CZDA,air_filter,5Q0 129 620 B,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,163,Seat,Leon,CZDA,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,164,Seat,Arona,DKRF,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,164,Seat,Arona,DKRF,air_filter,04C 129 620 C,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,164,Seat,Arona,DKRF,cabin_filter,2Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,165,Seat,Ateca,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,165,Seat,Ateca,CZDA,air_filter,5Q0 129 620 B,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,165,Seat,Ateca,CZDA,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,166,Cupra,Formentor,CZPA,oil_filter,06L 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,166,Cupra,Formentor,CZPA,air_filter,5Q0 129 620 B,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,166,Cupra,Formentor,CZPA,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,167,Audi,A3,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,167,Audi,A3,CZDA,air_filter,5Q0 129 620 B,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,167,Audi,A3,CZDA,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,168,Audi,A4,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,168,Audi,A4,CZDA,air_filter,8W0 133 843,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,168,Audi,A4,CZDA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,169,Audi,Q3,DKRF,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,169,Audi,Q3,DKRF,air_filter,04C 129 620 C,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,169,Audi,Q3,DKRF,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,170,Audi,Q5,CZPA,oil_filter,06L 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,170,Audi,Q5,CZPA,air_filter,8W0 133 843,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,170,Audi,Q5,CZPA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,171,Dacia,Sandero,H4M,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,171,Dacia,Sandero,H4M,air_filter,165461599R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,171,Dacia,Sandero,H4M,cabin_filter,272772835R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,172,Dacia,Duster,H5H,oil_filter,152095084R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,172,Dacia,Duster,H5H,air_filter,165468187R,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,172,Dacia,Duster,H5H,cabin_filter,272772835R,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,173,Opel,Corsa,B14XEL,oil_filter,55594651,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,173,Opel,Corsa,B14XEL,air_filter,55560894,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,173,Opel,Corsa,B14XEL,cabin_filter,13356914,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,174,Opel,Corsa,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,174,Opel,Corsa,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,174,Opel,Corsa,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,175,Opel,Astra,B14XFL,oil_filter,55594651,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,175,Opel,Astra,B14XFL,air_filter,13372460,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,175,Opel,Astra,B14XFL,cabin_filter,13356914,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,176,Opel,Astra,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,176,Opel,Astra,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,176,Opel,Astra,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,177,Opel,Crossland,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,177,Opel,Crossland,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,177,Opel,Crossland,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,178,Opel,Mokka,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,178,Opel,Mokka,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,178,Opel,Mokka,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,179,Volvo,XC40,B4204T47,oil_filter,31372212,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,179,Volvo,XC40,B4204T47,air_filter,31370089,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,179,Volvo,XC40,B4204T47,cabin_filter,31390880,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,180,Volvo,XC60,B4204T23,oil_filter,31372212,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,180,Volvo,XC60,B4204T23,air_filter,31370089,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,180,Volvo,XC60,B4204T23,cabin_filter,31390880,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,181,Volvo,V40,B4204T11,oil_filter,31372212,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,181,Volvo,V40,B4204T11,air_filter,31370089,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,181,Volvo,V40,B4204T11,cabin_filter,31390880,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,182,MINI,Cooper,B38A15,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,182,MINI,Cooper,B38A15,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
filter_specs.csv,182,MINI,Cooper,B38A15,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,183,MINI,Cooper,B48A20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,183,MINI,Cooper,B48A20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
filter_specs.csv,183,MINI,Cooper,B48A20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,184,MINI,Countryman,B48A20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,184,MINI,Countryman,B48A20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
filter_specs.csv,184,MINI,Countryman,B48A20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,185,Jeep,Renegade,55263624,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,185,Jeep,Renegade,55263624,air_filter,52081805,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,185,Jeep,Renegade,55263624,cabin_filter,77367456,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,186,Jeep,Compass,55263624,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,186,Jeep,Compass,55263624,air_filter,52081805,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,186,Jeep,Compass,55263624,cabin_filter,77367456,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,187,Chery,Tiggo 4 Pro,SQRE4T15C,oil_filter,E4T15-1012010,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,187,Chery,Tiggo 4 Pro,SQRE4T15C,air_filter,E4T15-1109111,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,187,Chery,Tiggo 4 Pro,SQRE4T15C,cabin_filter,T11-8107910,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,188,Chery,Tiggo 7 Pro,SQRF4J16,oil_filter,F4J16-1012010,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,188,Chery,Tiggo 7 Pro,SQRF4J16,air_filter,F4J16-1109111,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,188,Chery,Tiggo 7 Pro,SQRF4J16,cabin_filter,T11-8107910,VERIFIED_EXISTS,,,Spareto OE lookup,
filter_specs.csv,189,Chery,Tiggo 8 Pro,SQRF4J16,oil_filter,F4J16-1012010,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,189,Chery,Tiggo 8 Pro,SQRF4J16,air_filter,F4J16-1109111,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,189,Chery,Tiggo 8 Pro,SQRF4J16,cabin_filter,T11-8107910,VERIFIED_EXISTS,,,Spareto OE lookup,
