candidate_id,label,labeled_at,expand_ms
2024-09-30_11-21-18_0000037_00000902,USV,2026-01-24T19:34:21.666253,0.0
2024-09-30_11-21-18_0000037_00000960,Not USV,2026-01-24T19:34:22.521642,0.0
2024-09-30_11-21-18_0000037_00001002,USV,2026-01-24T19:34:23.222272,0.0
2024-09-30_11-21-18_0000037_00001083,USV,2026-01-24T19:34:24.040129,0.0
2024-09-30_11-21-18_0000037_00001244,Not USV,2026-01-24T19:34:25.825657,0.0
2024-09-30_11-21-18_0000037_00001529,USV,2026-01-24T19:34:26.522716,0.0
2024-09-30_11-21-22_0000038_00000890,USV,2026-01-24T19:34:27.219963,0.0
2024-09-30_11-21-22_0000038_00001003,USV,2026-01-24T19:34:28.182961,0.0
2024-09-30_11-21-22_0000038_00001395,Not USV,2026-01-24T19:34:29.083542,0.0
2024-09-30_11-21-22_0000038_00001455,USV,2026-01-24T19:34:30.022561,0.0
2024-09-30_11-21-22_0000038_00001642,Not USV,2026-01-24T19:34:30.950051,0.0
2024-09-30_11-21-22_0000038_00001740,Not USV,2026-01-24T19:34:32.425099,0.0
2024-09-30_11-21-22_0000038_00001940,Not USV,2026-01-24T19:34:33.622430,0.0
2024-09-30_11-21-24_0000039_00000947,USV,2026-01-24T19:34:34.365348,0.0
2024-09-30_11-21-24_0000039_00001070,USV,2026-01-24T19:34:35.002217,0.0
2024-09-30_11-21-24_0000039_00001196,USV,2026-01-24T19:34:35.596993,0.0
2024-09-30_11-21-24_0000039_00001295,USV,2026-01-24T19:34:36.303528,0.0
2024-09-30_11-21-24_0000039_00001570,USV,2026-01-24T19:34:37.014230,0.0
2024-09-30_11-21-24_0000039_00001966,USV,2026-01-24T19:34:37.636491,0.0
2024-09-30_11-21-24_0000039_00002105,Not USV,2026-01-24T19:34:39.159600,0.0
2024-09-30_11-21-26_0000040_00000218,USV,2026-01-24T19:34:40.416030,0.0
2024-09-30_11-21-26_0000040_00000357,Not USV,2026-01-24T19:34:41.414766,0.0
2024-09-30_11-21-26_0000040_00000823,USV,2026-01-24T19:34:42.111494,0.0
2024-09-30_11-21-26_0000040_00000898,Not USV,2026-01-24T19:34:43.159753,0.0
2024-09-30_11-21-26_0000040_00000930,USV,2026-01-24T19:34:44.249449,0.0
2024-09-30_11-21-26_0000040_00000990,Not USV,2026-01-24T19:34:45.206059,0.0
2024-09-30_11-21-26_0000040_00001097,Not USV,2026-01-24T19:34:46.180098,0.0
2024-09-30_11-21-26_0000040_00001125,Not USV,2026-01-24T19:34:47.081831,0.0
2024-09-30_11-21-26_0000040_00001156,USV,2026-01-24T19:34:47.880656,0.0
2024-09-30_11-21-26_0000040_00001225,Not USV,2026-01-24T19:34:48.807527,0.0
2024-09-30_11-21-26_0000040_00001253,Not USV,2026-01-24T19:34:49.445679,0.0
2024-09-30_11-21-26_0000040_00001284,USV,2026-01-24T19:34:50.077657,0.0
2024-09-30_11-21-26_0000040_00001353,USV,2026-01-24T19:34:51.161208,0.0
2024-09-30_11-21-26_0000040_00001440,Not USV,2026-01-24T19:34:52.085372,0.0
2024-09-30_11-21-28_0000041_00001034,Not USV,2026-01-24T19:34:52.825745,0.0
2024-09-30_11-21-28_0000041_00001089,Not USV,2026-01-24T19:34:53.554922,0.0
2024-09-30_11-21-30_0000042_00000994,Not USV,2026-01-24T19:34:54.231673,0.0
2024-09-30_11-21-30_0000042_00001072,Not USV,2026-01-24T19:34:54.966004,0.0
2024-09-30_11-21-30_0000042_00001363,Not USV,2026-01-24T19:34:56.033217,0.0
2024-09-30_11-21-30_0000042_00001506,Not USV,2026-01-24T19:34:56.721136,0.0
2024-09-30_11-21-30_0000042_00001899,USV,2026-01-24T19:34:57.459676,0.0
2024-09-30_11-21-30_0000042_00002034,USV,2026-01-24T19:34:58.193948,0.0
2024-09-30_11-21-30_0000042_00002135,USV,2026-01-24T19:34:58.852954,0.0
2024-09-30_11-21-30_0000042_00002254,USV,2026-01-24T19:34:59.463569,0.0
2024-09-30_11-21-30_0000042_00002641,USV,2026-01-24T19:35:00.040035,0.0
2024-09-30_11-21-34_0000043_00001029,USV,2026-01-24T19:35:00.722727,0.0
2024-09-30_11-21-34_0000043_00001130,USV,2026-01-24T19:35:01.431591,0.0
2024-09-30_11-21-34_0000043_00001181,USV,2026-01-24T19:35:02.051374,0.0
2024-09-30_11-21-34_0000043_00001258,USV,2026-01-24T19:35:02.902592,0.0
2024-09-30_11-21-34_0000043_00001309,USV,2026-01-24T19:35:03.573100,0.0
2024-09-30_11-21-34_0000043_00001413,USV,2026-01-24T19:35:04.248263,0.0
2024-09-30_11-21-34_0000043_00001780,USV,2026-01-24T19:35:04.852841,0.0
2024-09-30_11-21-34_0000043_00001907,USV,2026-01-24T19:35:05.482753,0.0
2024-09-30_11-21-34_0000043_00002054,USV,2026-01-24T19:35:06.169470,0.0
2024-09-30_11-21-34_0000043_00002414,USV,2026-01-24T19:35:07.123892,0.0
2024-09-30_11-21-34_0000043_00003034,USV,2026-01-24T19:35:13.748451,30.0
2024-09-30_11-21-34_0000043_00003117,USV,2026-01-24T19:35:14.796540,0.0
2024-09-30_11-21-34_0000043_00003912,USV,2026-01-24T19:35:15.668126,0.0
2024-09-30_11-21-34_0000043_00004026,USV,2026-01-24T19:35:16.237513,0.0
2024-09-30_11-21-34_0000043_00004423,USV,2026-01-24T19:35:16.877113,0.0
2024-09-30_11-21-40_0000044_00000801,USV,2026-01-24T19:35:17.502805,0.0
2024-09-30_11-21-40_0000044_00000995,USV,2026-01-24T19:35:18.252919,0.0
2024-09-30_11-21-40_0000044_00001123,USV,2026-01-24T19:35:18.909490,0.0
2024-09-30_11-21-40_0000044_00001626,USV,2026-01-24T19:35:19.560994,0.0
2024-09-30_11-21-40_0000044_00001748,USV,2026-01-24T19:35:20.299454,0.0
2024-09-30_11-21-40_0000044_00001962,USV,2026-01-24T19:35:20.971298,0.0
2024-09-30_11-21-40_0000044_00002076,Not USV,2026-01-24T19:35:21.889577,0.0
2024-09-30_11-21-40_0000044_00002905,USV,2026-01-24T19:35:26.578910,20.0
2024-09-30_11-21-40_0000044_00003001,USV,2026-01-24T19:35:27.886130,0.0
2024-09-30_11-21-44_0000045_00000808,Not USV,2026-01-24T19:35:28.945868,0.0
2024-09-30_11-21-44_0000045_00001024,USV,2026-01-24T19:35:38.270193,-30.0
2024-09-30_11-21-44_0000045_00001060,USV,2026-01-24T19:35:39.844987,0.0
2024-09-30_11-21-44_0000045_00001184,USV,2026-01-24T19:35:45.927955,30.0
2024-09-30_11-21-44_0000045_00001295,Not USV,2026-01-24T19:35:47.082716,0.0
2024-09-30_11-21-44_0000045_00001341,Not USV,2026-01-24T19:35:47.952846,0.0
2024-09-30_11-21-44_0000045_00001379,USV,2026-01-24T19:35:48.566646,0.0
2024-09-30_11-21-44_0000045_00001428,Not USV,2026-01-24T19:35:49.360181,0.0
2024-09-30_11-21-44_0000045_00001675,Not USV,2026-01-24T19:35:50.131706,0.0
2024-09-30_11-21-44_0000045_00002311,Not USV,2026-01-24T19:35:50.742940,0.0
2024-09-30_11-21-44_0000045_00003093,Not USV,2026-01-24T19:35:51.468786,0.0
2024-09-30_11-21-48_0000046_00000669,Not USV,2026-01-24T19:35:52.270036,0.0
2024-09-30_11-21-48_0000046_00000915,Not USV,2026-01-24T19:35:52.866824,0.0
2024-09-30_11-21-48_0000046_00000952,Not USV,2026-01-24T19:35:53.527509,0.0
2024-09-30_11-21-50_0000047_00003140,Not USV,2026-01-24T19:35:54.138641,0.0
2024-09-30_11-21-50_0000047_00004242,Not USV,2026-01-24T19:35:55.083391,0.0
2024-09-30_11-21-50_0000047_00004340,Not USV,2026-01-24T19:35:55.863856,0.0
2024-09-30_11-21-50_0000047_00004524,Not USV,2026-01-24T19:35:56.546576,0.0
2024-09-30_11-21-50_0000047_00004653,Not USV,2026-01-24T19:35:57.209272,0.0
2024-09-30_11-21-50_0000047_00004678,Not USV,2026-01-24T19:35:57.905361,0.0
2024-09-30_11-21-50_0000047_00004722,Not USV,2026-01-24T19:35:58.590338,0.0
2024-09-30_11-21-57_0000048_00000518,Not USV,2026-01-24T19:35:59.157267,0.0
2024-09-30_11-21-57_0000048_00000803,Not USV,2026-01-24T19:35:59.750674,0.0
2024-09-30_11-21-57_0000048_00000989,Not USV,2026-01-24T19:36:00.311939,0.0
2024-09-30_11-21-57_0000048_00001046,Not USV,2026-01-24T19:36:00.865940,0.0
2024-09-30_11-21-57_0000048_00001551,Not USV,2026-01-24T19:36:01.448604,0.0
2024-09-30_11-21-57_0000048_00001817,Not USV,2026-01-24T19:36:02.013469,0.0
2024-09-30_11-21-58_0000049_00000294,Not USV,2026-01-24T19:36:02.589891,0.0
2024-09-30_11-21-58_0000049_00000561,Not USV,2026-01-24T19:36:03.173011,0.0
2024-09-30_11-21-58_0000049_00001010,Not USV,2026-01-24T19:36:03.742309,0.0
2024-09-30_11-21-58_0000049_00002537,Not USV,2026-01-24T19:36:05.056506,0.0
